filepath,true_label,total_steps,final_prediction,final_confidence,final_reasoning,status,predicted_at_steps,final_api_time,num_api_calls
vasp-data-files/110100001000111000000001/OSZICAR,1,121,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.6-1.0 in later steps with recent jump to 1.05E+01 at step 98, indicating divergence despite some dE oscillations",Kill,100,4.514384984970093,1
vasp-data-files/110110101010110000110001/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear macro-trend decreasing from ~12.6 at step 13 to ~1.9 at step 140, following Expert Tie-Breaker Rule that downward rms(c) trend indicates eventual convergence despite noisy energy changes",Unresolved_MaxSteps,200,23.561169624328613,5
vasp-data-files/100010010011000001111110/OSZICAR,1,126,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.5 at step 15 to ~0.011 at step 100, following Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.512568473815918,1
vasp-data-files/110110001010000111111001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.1-0.4 without meaningful reduction over many iterations, indicating stagnation and divergence despite some dE fluctuations",Kill,100,4.2102744579315186,1
vasp-data-files/101001111110111111000001/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-2.5 with large oscillations and ending at 1.00E+01, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,5.4378790855407715,1
vasp-data-files/101001010001000010111110/OSZICAR,1,161,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12 to ~0.76 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.4311203956604,2
vasp-data-files/101001010101111110100101/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear macro-trend decreasing from ~1.26E+02 to ~3.77E-01 over 200 steps, following Expert Tie-Breaker Rule",Unresolved_MaxSteps,200,22.324095487594604,5
vasp-data-files/110111001100011100101000/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear macro-trend downward from ~12.3E+00 to ~0.5E+00 over 200 steps, following Expert Tie-Breaker Rule",Unresolved_MaxSteps,200,20.481264352798462,5
vasp-data-files/111101001101111100100000/OSZICAR,1,135,0.0,7.0,"rms(c) stagnates around 0.1-0.14 after step 70 with no clear downward trend, and dE shows persistent oscillations without convergence, indicating divergence per Expert Tie-Breaker Rule",Kill,100,4.5186545848846436,1
vasp-data-files/110100001110001101111001/OSZICAR,1,109,,,评估到 125 步时，实际步数仅为 109，数据不足。,Insufficient_Steps,109,4.513946533203125,1
vasp-data-files/101001011100111100100000/OSZICAR,1,127,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.2 at step 13 to ~0.115 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.747456789016724,1
vasp-data-files/110101111100111101010011/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.7 at step 13 to ~1.87 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,20.10495400428772,2
vasp-data-files/111100011110000110000001/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.2-1.5E+01 in final steps with persistent large oscillations, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,3.9012396335601807,1
vasp-data-files/101001010101110011100111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.3-1.2E+01 with no net improvement over many iterations, indicating stagnation and divergence despite some dE fluctuations",Kill,125,9.052839279174805,2
vasp-data-files/101101110001000000000110/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.2 at step 13 to ~1.11 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.961443185806274,2
vasp-data-files/111101000001110000101000/OSZICAR,0,200,1.0,7.0,"Despite dE oscillations in later steps, rms(c) shows clear macro-trend decreasing from 1.2E+01 at step 12 to 3.03E-01 at step 100, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.824050426483154,1
vasp-data-files/111100100000110111110001/OSZICAR,1,106,,,评估到 125 步时，实际步数仅为 106，数据不足。,Insufficient_Steps,106,4.209316968917847,1
vasp-data-files/110110000111000011111111/OSZICAR,1,145,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.23E+02 to ~1.90E-01 over 125 steps, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.659626007080078,2
vasp-data-files/100011010011000001101110/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.5-2.5 with oscillations and no overall improvement, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,4.517094135284424,1
vasp-data-files/100110101010000101011001/OSZICAR,1,123,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from 1.55E+00 at step 45 to 7.71E-02 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.823554754257202,1
vasp-data-files/110010010011000001111101/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.05E+02 to ~7.62E-01 over 125 steps, following the Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.352765560150146,2
vasp-data-files/100000011111111011000100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.1-0.2 after step 40 with persistent oscillations, indicating failure to converge despite many iterations",Kill,125,11.809265851974487,2
vasp-data-files/101001011101100011010111/OSZICAR,1,104,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.24E+02 to ~1.24E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,9.125322341918945,1
vasp-data-files/101101000101000011011111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.6-0.65 after step 117 with persistent high values, indicating divergence according to the Expert's Tie-Breaker Rule",Kill,125,11.19602108001709,2
vasp-data-files/110100010111000101000001/OSZICAR,0,200,0.0,8.0,"rms(c) stagnates around 1.7-2.0 after step 100 with no clear downward trend, and dE shows persistent large oscillations, indicating divergence according to Expert Tie-Breaker Rule",Kill,125,13.651784181594849,2
vasp-data-files/100110010111000001110001/OSZICAR,1,107,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.24E+02 at step 13 to ~7.70E-02 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.518136978149414,1
vasp-data-files/111111010001011000100000/OSZICAR,1,110,,,评估到 125 步时，实际步数仅为 110，数据不足。,Insufficient_Steps,110,6.6669909954071045,1
vasp-data-files/111110001100110001101110/OSZICAR,1,133,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.02 over 125 steps, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.887376308441162,2
vasp-data-files/100001110100101101010001/OSZICAR,1,196,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.3-1.6 after initial fluctuations, with dE remaining high and oscillatory throughout",Kill,100,5.130566120147705,1
vasp-data-files/111100001101110010101000/OSZICAR,1,124,,,评估到 125 步时，实际步数仅为 124，数据不足。,Insufficient_Steps,124,4.209809064865112,1
vasp-data-files/101101000100111010000000/OSZICAR,1,176,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend downward from ~1.05E+01 to ~2.44E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.658555030822754,2
vasp-data-files/101001010000111010100110/OSZICAR,1,101,1.0,7.0,"Despite dE oscillations, rms(c) shows clear macro-trend decreasing from 1.24E+02 to 1.75E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,4.5156872272491455,1
vasp-data-files/111010001100011101110110/OSZICAR,1,143,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.25E+02 to ~2.0E-01 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,4.5172364711761475,1
vasp-data-files/111101000101110000101100/OSZICAR,1,135,,,评估到 150 步时，实际步数仅为 135，数据不足。,Insufficient_Steps,135,9.353607892990112,2
vasp-data-files/100100001111001001011101/OSZICAR,1,111,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.5 at step 60 to ~0.1 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.12814998626709,1
vasp-data-files/100100010101110010111100/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.3 at step 13 to ~1.1 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.044684410095215,2
vasp-data-files/111001111011000001110101/OSZICAR,1,127,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+02 to ~1.2E-01 over 125 steps, following the Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.124528408050537,2
vasp-data-files/100100001110000101111111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.1-0.5 without meaningful reduction over many iterations, indicating stagnation and divergence despite some dE fluctuations",Kill,100,3.594876289367676,1
vasp-data-files/101100010110111010000011/OSZICAR,1,181,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~10.6 at step 12 to ~0.03 at step 175, following Expert Tie-Breaker Rule",Continue,175,18.410181283950806,4
vasp-data-files/101111100100111011100011/OSZICAR,1,161,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend downward from ~12.4 at step 13 to ~0.07 at step 125, following Expert Tie-Breaker Rule",Continue,125,8.735367774963379,2
vasp-data-files/101111001011100011100001/OSZICAR,1,175,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~125 at step 13 to ~0.113 at step 125, following Expert Tie-Breaker Rule that rms(c) downward trend indicates eventual convergence",Continue,125,8.797433137893677,2
vasp-data-files/100010010101100100100000/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 10^1 with oscillations between 8-13, indicating failure to converge despite many iterations",Kill,150,13.513809442520142,3
vasp-data-files/110110101001100101011011/OSZICAR,1,110,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~125 at step 13 to ~0.034 at step 100, following Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.516195058822632,1
vasp-data-files/110010101011000001111111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.45-3.21 without sustained improvement, indicating stagnation and divergence despite some dE fluctuations",Kill,150,12.650787353515625,3
vasp-data-files/111110101111000011110101/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.24E+02 to ~2.67E-01 over 200 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,200,21.71128273010254,5
vasp-data-files/100110001111000001111111/OSZICAR,1,103,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.27E+02 to ~1.70E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,4.8225367069244385,1
vasp-data-files/100000111001001001011111/OSZICAR,1,137,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend downward from ~1.0E+02 to ~3.8E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.95931601524353,2
vasp-data-files/111110010100111110100100/OSZICAR,1,197,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.27E+02 to ~2.52E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.821309804916382,2
vasp-data-files/111100001100111100100000/OSZICAR,0,200,1.0,7.0,"Despite significant dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.5 at step 34 to ~1.43 at step 150, following Expert Tie-Breaker Rule",Continue,150,12.659173250198364,3
vasp-data-files/110100001111100001000011/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 6-24 without sustained improvement, indicating stagnation and divergence despite some dE fluctuations",Kill,100,3.8939945697784424,1
vasp-data-files/110010111011101011000111/OSZICAR,1,123,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear downward macro-trend from ~100 to ~0.09 over 100 steps, following Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.5150604248046875,1
vasp-data-files/111110000101011000101000/OSZICAR,1,116,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.23E+02 at step 13 to 1.78E-01 at step 100, following the Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.8242268562316895,1
vasp-data-files/111101000101111111100100/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.5 at step 40 to ~0.52 at step 175, following Expert Tie-Breaker Rule",Continue,175,16.56483793258667,4
vasp-data-files/111110001011100010101001/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, oscillating between 0.3-2.5 without sustained decrease, indicating stagnation and divergence despite some dE fluctuations",Kill,175,15.643007278442383,4
vasp-data-files/110100101111001001011101/OSZICAR,0,200,0.0,7.0,"rms(c) stagnates around 1.2 after step 170 with no clear downward trend, despite some dE oscillations, indicating divergence per Expert Tie-Breaker Rule",Kill,175,28.54850196838379,4
vasp-data-files/110110101000001110101011/OSZICAR,1,175,1.0,7.0,"Despite dE oscillations in later steps, rms(c) shows clear macro-trend decreasing from 1.23E+02 to 8.13E-01 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,4.209378957748413,1
vasp-data-files/111110001010000110111001/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear downward macro-trend from ~12.2 to ~0.2 over 200 steps, following Expert Tie-Breaker Rule",Unresolved_MaxSteps,200,19.557097673416138,5
vasp-data-files/111110001001010010110001/OSZICAR,1,162,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 to ~1.6 over 125 steps, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.121914863586426,2
vasp-data-files/101011111000111010100111/OSZICAR,1,136,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~127 at step 13 to ~0.075 at step 125, following Expert Tie-Breaker Rule",Continue,125,9.351686477661133,2
vasp-data-files/101100000000101101100001/OSZICAR,1,181,,,评估到 200 步时，实际步数仅为 181，数据不足。,Insufficient_Steps,181,19.024327039718628,4
vasp-data-files/100010001011000001111111/OSZICAR,1,110,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~7.7 at step 33 to 0.02 at step 100, following the Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.743802309036255,1
vasp-data-files/111100000101111101100000/OSZICAR,1,156,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.3 at step 13 to ~0.136 at step 100, following Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.514781475067139,1
vasp-data-files/110000110001111111010001/OSZICAR,1,105,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+01 to ~6E-02 over 100 steps, following Expert Tie-Breaker Rule",Continue,100,3.900050401687622,1
vasp-data-files/110100001101110001000111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 5-7 after initial drop from ~20, with dE remaining large and oscillatory throughout",Kill,100,4.517773151397705,1
vasp-data-files/111010001100100111110110/OSZICAR,1,153,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.2-0.7 after initial drop, with dE remaining oscillatory and high, indicating divergence per Expert Tie-Breaker Rule",Kill,100,3.7958030700683594,1
vasp-data-files/110111001100110110010101/OSZICAR,1,172,,,评估到 175 步时，实际步数仅为 172，数据不足。,Insufficient_Steps,172,27.805931091308594,3
vasp-data-files/100010110010001111111101/OSZICAR,1,109,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~120 to ~0.08 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.168184280395508,1
vasp-data-files/101011010001111010100000/OSZICAR,1,175,1.0,7.0,"Despite significant dE oscillations throughout, rms(c) shows clear macro-trend decreasing from ~12.2 at step 13 to ~0.637 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,13.612216472625732,2
vasp-data-files/100001111011000011011111/OSZICAR,1,126,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.03 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,7.509428262710571,2
vasp-data-files/100110101011000001111111/OSZICAR,1,167,,,评估到 175 步时，实际步数仅为 167，数据不足。,Insufficient_Steps,167,12.958317041397095,3
vasp-data-files/101101000101000000011110/OSZICAR,1,104,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.2 at step 13 to ~0.064 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.1311187744140625,1
vasp-data-files/101110011001010001000110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.4-1.1 without meaningful reduction over 150 steps, indicating stagnation and divergence per Expert Tie-Breaker Rule",Kill,150,12.0361909866333,3
vasp-data-files/101101000000110010100011/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.3 at step 13 to ~0.053 at step 200, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,200,21.400670766830444,5
vasp-data-files/101101011100110011011100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 15-18 after initial decrease, with dE remaining large and oscillatory",Kill,100,3.594050645828247,1
vasp-data-files/110111001001101100101100/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, oscillating between 1.0E+01 and 5.6E+01 with stagnation in later steps, indicating divergence despite some dE fluctuations",Kill,100,4.513864755630493,1
vasp-data-files/111100000100110110100000/OSZICAR,1,126,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+02 to ~1.57E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.122573614120483,2
vasp-data-files/111101001100111110100000/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.2 at step 13 to ~0.33 at step 125, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.2469961643219,2
vasp-data-files/100011110001111111100100/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear macro-trend downward from ~100 to ~1.0-0.1 range over 200 steps, following Expert Tie-Breaker Rule",Unresolved_MaxSteps,200,23.040775060653687,5
vasp-data-files/111100110101110000101000/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.9E+01 with oscillations and no clear damping, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,3.899130344390869,1
vasp-data-files/111111010101110010100010/OSZICAR,1,140,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.2E+01 to ~2.2E-01 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.8230156898498535,1
vasp-data-files/101010010101111010100100/OSZICAR,1,135,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+02 to ~5.65E-01 over 125 steps, following the Expert's Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.743236780166626,2
vasp-data-files/111111000100011100100000/OSZICAR,1,132,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.3 to ~0.099 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.8166303634643555,1
vasp-data-files/101001010100111010001000/OSZICAR,1,116,,,评估到 125 步时，实际步数仅为 116，数据不足。,Insufficient_Steps,116,3.8985073566436768,1
vasp-data-files/101011110100111111010110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-3.0 after initial improvement, with dE remaining large and oscillatory throughout",Kill,100,4.130340099334717,1
vasp-data-files/101001111100101011011111/OSZICAR,1,132,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~128 at step 13 to ~0.034 at step 125, following Expert Tie-Breaker Rule",Continue,125,8.324469566345215,2
vasp-data-files/100110101011000101111111/OSZICAR,1,142,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.7 to ~0.56 over 125 steps, following the Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,8.225327014923096,2
vasp-data-files/100001111000111101011001/OSZICAR,1,165,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+01 to ~5.72E-01 over 125 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.351670742034912,2
vasp-data-files/110001010101000001010111/OSZICAR,1,123,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~20 to ~0.12 over 100 steps, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,3.798739433288574,1
vasp-data-files/111110111011100101101101/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.3E+01 with persistent high oscillations, indicating divergence according to Expert Tie-Breaker Rule",Kill,100,4.0019211769104,1
vasp-data-files/111101001101010100100000/OSZICAR,1,136,0.0,7.0,"rms(c) shows no overall decreasing trend, stagnating around 0.7-1.5 after initial improvement, indicating divergence despite some dE oscillations",Kill,100,3.901247262954712,1
vasp-data-files/111101011101111000001110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.1-0.6 without meaningful reduction over 125 steps, indicating stagnation and divergence despite some dE fluctuations",Kill,125,13.03731369972229,2
vasp-data-files/101101000011001011000001/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear macro-trend downward from ~12.4 to ~0.5 over 200 steps, following Expert Tie-Breaker Rule for damped convergence",Unresolved_MaxSteps,200,27.85223937034607,5
vasp-data-files/111010110010100111010001/OSZICAR,1,111,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.06E+01 at step 12 to ~1.00E-01 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.512696027755737,1
vasp-data-files/100111100010000011111111/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 1.3-3.6 without meaningful reduction over 100 steps, indicating stagnation and divergence according to tie-breaker rule",Kill,100,4.208721160888672,1
vasp-data-files/110000010011000011011001/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.22E+02 to ~7.15E-01 over 125 steps, following the Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,125,9.655771017074585,2
vasp-data-files/111110001100111010100000/OSZICAR,1,182,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend downward from ~1.2E+02 to ~8.4E-01 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,9.660621404647827,2
vasp-data-files/100110111101011101000100/OSZICAR,0,200,0.0,7.0,"rms(c) stagnates around 1.2-1.4 after step 130 with no clear downward trend, and dE shows persistent large oscillations, indicating divergence according to the tie-breaker rule",Kill,150,12.035146236419678,3
vasp-data-files/101000010101111010100100/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 8-37 without sustained decrease, indicating stagnation and divergence despite some dE oscillations",Kill,100,3.898754596710205,1
vasp-data-files/110010111011110000101100/OSZICAR,0,200,1.0,7.0,"Despite dE oscillations in later steps, rms(c) shows clear macro-trend decreasing from ~1.2E+01 at step 12 to ~5.24E-01 at step 100, following Expert Tie-Breaker Rule",Continue,100,4.515968322753906,1
vasp-data-files/101001110100110011000011/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.2-0.5 for last 100 steps with no progress toward convergence thresholds, indicating stagnation despite dE oscillations",Kill,175,16.870912551879883,4
vasp-data-files/100101100101010001010011/OSZICAR,1,131,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~1.24E+02 to ~4.52E-02 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.436246395111084,2
vasp-data-files/111111111011011111101000/OSZICAR,0,200,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~25.9 at step 43 to ~4.68 at step 199, following Expert Tie-Breaker Rule that downward rms(c) trend indicates eventual convergence",Continue,200,22.00936770439148,5
vasp-data-files/101011001110010111111001/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.5 after step 30 with persistent oscillations, indicating divergence according to the Expert's Tie-Breaker Rule",Kill,125,8.740919589996338,2
vasp-data-files/101001010101101101010011/OSZICAR,1,115,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~100 to ~0.04 over 100 steps, following the Expert Tie-Breaker Rule for eventual convergence",Continue,100,4.508607625961304,1
vasp-data-files/111100000001011100110001/OSZICAR,0,200,0.0,8.0,"rms(c) shows no consistent downward trend, stagnating around 3.0E+01 with persistent large oscillations and no overall decrease over 100 steps",Kill,100,4.104301929473877,1
vasp-data-files/111101000101010010110000/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, oscillating between 0.12-0.35 without sustained improvement, indicating stagnation despite dE oscillations",Kill,100,4.0014567375183105,1
vasp-data-files/101100001101110001100001/OSZICAR,1,117,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~12.2 at step 13 to ~0.134 at step 100, following Expert Tie-Breaker Rule for damped oscillatory convergence",Continue,100,4.512420415878296,1
vasp-data-files/111101011101111001001000/OSZICAR,1,167,0.0,7.0,"rms(c) stagnates around 10.7-11.0 in final 20 steps with no clear downward trend, dE shows persistent oscillations without convergence",Kill,100,4.20706033706665,1
vasp-data-files/101000010001100011101011/OSZICAR,1,102,,,评估到 125 步时，实际步数仅为 102，数据不足。,Insufficient_Steps,102,4.820992946624756,1
vasp-data-files/100010111010001101011111/OSZICAR,1,145,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~25 to ~0.6 over 125 steps, following Expert Tie-Breaker Rule",Continue,125,8.65826416015625,2
vasp-data-files/101100000001011100100000/OSZICAR,0,200,1.0,6.0,"Large dE oscillations persist but rms(c) shows clear macro-trend downward from ~12.2 at step 13 to ~0.29 at step 200, following Expert Tie-Breaker Rule",Unresolved_MaxSteps,200,21.39991784095764,5
vasp-data-files/100000111101000011011111/OSZICAR,1,149,1.0,7.0,"Despite persistent dE oscillations, rms(c) shows clear macro-trend decreasing from ~50 to ~0.07 over final 60 steps, following Expert Tie-Breaker Rule",Continue,100,3.5944554805755615,1
vasp-data-files/111110000111011010110110/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 1.0-1.5 after initial fluctuations, with dE remaining high and oscillatory",Kill,100,3.9001128673553467,1
vasp-data-files/101101000011100011101011/OSZICAR,0,200,0.0,7.0,"rms(c) shows no consistent downward trend, stagnating around 0.7-1.8 after initial improvement, with dE remaining high and oscillatory throughout",Kill,100,4.206613063812256,1
vasp-data-files/100001111101001111010011/OSZICAR,1,114,,,评估到 125 步时，实际步数仅为 114，数据不足。,Insufficient_Steps,114,4.303141117095947,1
